"";"LOAN_AMOUNT";"BRANCH_REGION";"CLIENT_GENDER";"CLIENT_FAMILYSTATUS";"CLIENT_TOTALEXPERIENCE";"CLIENT_EDUCATION";"CLIENT_ACTIVITYTYPE";"CLIENT_TOGETHER.INCOME";"LOAN_OUTSTANDINGLOANSCOUNT";"LOAN_OVERDUE_EXIST_FLAG";"EMPLOYMENTTYPE";"LOAN.TERM";"ZODIAC";"ZODIAC_CHINA";"AGE";"CHANGE.WORK";"REAL_ESTATE";"CAR";"DELAY"
"3062";-0,534514421196938;6;0;0;-1,29541940774592;5;5;-0,256349170578141;-0,421641485732825;1;1;0,873836431389973;6;5;-1,49052335571842;0;1;1;0
"3063";-0,728706724093931;10;1;5;-0,970114968731905;0;1;-0,480425216489644;-0,859807237634891;1;1;-1,25992952737276;6;6;-1,03834719360341;1;0;1;0
"3064";0,417357188618398;6;1;4;-0,400832200457373;4;5;-0,174785489866354;0,454690018071308;1;1;0,873836431389973;1;9;-0,51080833780258;0;1;1;0
"3067";3,45978647611443;14;0;3;1,22568999461272;5;5;1,9195412732455;1,33102152187544;1;4;1,94803685233089;3;9;1,29789631065743;0;0;1;0
"3069";0,00527449686744192;4;1;0;-1,21409329799242;5;1;-0,0322731246666389;-0,859807237634891;0;1;-1,25992952737276;8;2;-0,962984499917581;1;0;1;0
"3070";-0,217224073273859;14;1;5;-0,563484419964382;0;5;0,0797648982891123;0,0165242661692412;1;1;0,879690384637608;0;6;-0,133994869373412;0;1;0;0
"3071";0,417357188618398;13;0;1;0,0871244580636551;5;5;0,0797648982891123;0,0165242661692412;1;1;0,879690384637608;10;10;0,468906680113257;0;0;1;0
"3072";-0,816784063056105;14;1;4;1,63232054338024;5;3;0,0797648982891123;-0,421641485732825;1;1;-1,25992952737276;6;1;0,921082842228258;0;1;1;1
"3073";-0,581910593110876;13;0;4;-1,21409329799242;2;6;-0,256349170578141;0,454690018071308;1;1;-1,25992952737276;7;5;-1,49052335571842;0;1;1;0
"3074";3,59289428829423;13;1;3;-1,13276718823891;0;5;4,85477541969108;0,892855769973374;0;4;0,879690384637608;6;3;-1,11370988728925;0;0;1;0
"3075";-0,217224073273859;0;0;4;-1,21409329799242;5;3;-0,14431114762239;0,892855769973374;1;1;0,879690384637608;1;3;-1,11370988728925;0;0;1;0
"3076";0,417357188618398;10;1;4;-0,807462749224896;5;0;-0,200330159100266;0,0165242661692412;1;1;0,879690384637608;8;7;-1,18907258097508;0;1;1;1
"3077";0,00527449686744192;6;1;4;-0,726136639471391;2;5;1,20014512784662;0,0165242661692412;1;1;-1,25992952737276;5;4;-0,812259112545914;0;1;0;0
"3079";-0,610664036772945;16;0;5;0,900385555598701;4;1;-0,14431114762239;0,892855769973374;1;1;0,879690384637608;5;8;0,54426937379909;0;0;1;0
"3081";0,35581382656634;17;1;4;1,30701610436622;2;5;-0,368387193533893;0,0165242661692412;0;1;-0,194510036303304;10;3;0,694994761170757;0;1;1;1
"3082";-0,640628819085659;13;0;4;1,46966832387323;0;2;-0,179711801735719;0,0165242661692412;1;1;-1,25992952737276;3;11;1,07180822959993;0;1;1;1
"3084";0,35581382656634;6;1;4;-0,156853871196859;5;0;0,0797648982891123;-0,859807237634891;1;1;-0,194510036303304;4;0;-0,586171031488413;0;0;0;0
"3085";0,417357188618398;6;1;4;-0,0755277614433541;5;5;-0,0882921361445145;1,33102152187544;0;1;0,879690384637608;7;3;-0,209357563059246;0;0;1;0
"3086";-0,925110003051401;17;0;4;-0,726136639471391;5;5;-0,368387193533893;-0,421641485732825;1;1;-0,194510036303304;3;4;-0,812259112545914;0;0;1;0
"3087";0,233328243418758;8;0;4;-0,644810529717887;0;3;-0,256349170578141;0,892855769973374;1;1;0,879690384637608;10;8;-0,360082950430913;0;0;1;0
"3088";0,298866758833552;9;1;5;0,900385555598701;5;3;-0,0322731246666389;-0,859807237634891;0;1;-1,25992952737276;1;2;0,845720148542424;0;0;1;0
"3089";-0,875502855076986;15;1;4;0,656407226338188;4;4;-0,357183391238317;-0,859807237634891;1;1;-1,25992952737276;7;1;0,0167305179982552;0;0;0;0
"3090";-0,254150090505094;6;1;5;-0,400832200457373;5;5;-0,200330159100266;0,892855769973374;1;1;-0,194510036303304;6;0;-0,661533725174247;0;0;1;0
"3091";-0,217224073273859;14;0;1;1,87629887264076;5;3;-0,715705064696721;-0,421641485732825;1;1;0,879690384637608;0;2;1,75007247277243;0;0;1;0
"3093";3,59289428829423;15;0;4;1,46966832387323;0;2;0,084495143618304;-0,859807237634891;0;1;1,94803685233089;0;4;0,996445535914092;0;0;0;1
"3094";0,480814918575355;17;1;4;1,06303777510571;0;4;1,78142303930611;1,33102152187544;1;4;0,879690384637608;2;7;0,619632067484924;0;0;1;1
"3095";0,417357188618398;6;0;4;0,0871244580636551;4;5;0,0797648982891123;1,33102152187544;0;1;0,879690384637608;4;2;0,0167305179982552;0;1;1;0
"3096";-0,0426633811626963;14;0;4;0,0057983483101505;0;2;-0,352203301117934;-0,859807237634891;0;1;0,859201548270887;11;3;-0,209357563059246;1;0;1;1
"3097";-0,591305260206558;18;0;3;-0,766799694348144;5;5;-0,368387193533893;0,892855769973374;1;1;-1,25992952737276;7;6;-0,133994869373412;0;0;1;1
"3098";-0,699347045060441;7;1;4;-1,29541940774592;2;5;-0,368387193533893;-1,29797298953696;0;1;-1,25992952737276;7;9;-1,41516066203258;0;1;1;1
"3099";-0,254150090505094;13;1;3;-1,13276718823891;0;5;-0,14431114762239;0,0165242661692412;0;1;-0,191583059679487;2;7;-1,18907258097508;0;1;1;1
"3100";-0,864113441530428;14;0;1;1,55099443362674;4;2;-0,689936319416899;0,0165242661692412;1;1;-0,191583059679487;0;1;1,82543516645826;0;1;1;0
"3101";-0,864113441530428;10;0;4;1,55099443362674;4;6;-0,592463239445395;2,20735302567957;1;1;-0,191583059679487;0;10;1,37325900434326;0;0;1;1
"3102";-0,66143044715695;2;1;4;0,249776677570664;5;3;-0,734527452553288;-1,29797298953696;1;0;0,879690384637608;8;1;0,921082842228258;0;1;1;1
"3103";-0,122036629269276;7;1;4;1,71364665313375;0;3;-0,256349170578141;0,0165242661692412;1;1;0,879690384637608;2;1;1,90079786014409;0;0;1;1
"3104";0,417357188618398;17;0;4;-0,807462749224896;5;2;-0,368387193533893;0,454690018071308;0;1;0,879690384637608;2;11;-0,736896418860081;1;0;1;0
"3105";-0,828527821460281;6;0;3;0,0871244580636551;0;3;-0,312368182056017;0,0165242661692412;1;1;-1,25992952737276;5;1;0,921082842228258;0;0;1;1
"3106";2,94119824862074;10;1;4;0,331102787324169;0;1;4,85477541969108;0,892855769973374;1;4;-1,25992952737276;9;11;1,07180822959993;0;0;0;1
"3107";0,417357188618398;1;0;4;-0,8887888589784;5;1;-0,0882921361445145;-0,421641485732825;0;1;0,879690384637608;11;2;-0,962984499917581;0;0;1;0
"3108";0,290440596612288;9;1;3;-1,05144107848541;5;2;-0,368387193533893;0,0165242661692412;1;1;0,879690384637608;11;8;-1,26443527466092;0;0;1;0
"3109";0,226982866655331;13;1;3;-1,29541940774592;2;5;-0,0322731246666389;-0,421641485732825;1;1;0,879690384637608;4;5;-1,49052335571842;0;1;1;0
"3110";0,417357188618398;9;0;4;-1,13276718823891;4;5;-0,12190354303124;-0,421641485732825;0;1;0,879690384637608;1;3;-1,11370988728925;0;0;1;0
"3111";-0,254150090505094;11;0;4;-1,21409329799242;0;5;-0,345979588942742;-0,421641485732825;1;2;-0,736000711709486;10;10;-1,33979796834675;1;0;1;1
"3112";-0,254150090505094;7;0;3;1,30701610436622;0;3;-0,55885183255867;-0,859807237634891;1;0;-0,908692332514701;7;0;2,05152324751576;0;0;1;1
"3113";-0,816784063056105;14;0;4;-1,05144107848541;0;5;0,0797648982891123;-0,859807237634891;1;1;-1,43847510142561;4;8;-1,26443527466092;1;1;1;0
"3115";-0,803116880009456;7;0;4;1,22568999461272;5;3;-0,536444227967519;-1,29797298953696;1;0;-0,191583059679487;1;11;1,97616055382993;0;1;1;1
"3116";-0,217224073273859;2;1;3;-0,319506090703868;5;1;-0,368387193533893;1,33102152187544;1;1;0,879690384637608;9;4;-0,812259112545914;0;1;1;0
"3117";0,417357188618398;8;0;3;-1,05144107848541;0;1;-0,256349170578141;-0,421641485732825;0;1;0,879690384637608;2;8;-1,26443527466092;1;0;1;0
"3118";0,417357188618398;9;0;3;-0,726136639471391;5;5;-0,0882921361445145;-0,859807237634891;0;1;0,879690384637608;3;2;-0,962984499917581;0;0;1;0
"3119";-0,681124323013608;14;0;1;2,52690775066879;5;3;-0,113788629028555;-0,859807237634891;1;1;-0,908692332514701;0;0;2,05152324751576;0;0;1;1
"3120";0,417357188618398;15;0;4;0,0871244580636551;4;3;-0,480425216489644;-0,859807237634891;1;1;0,879690384637608;2;4;0,167455905369922;0;0;1;1
"3121";-0,407598395236926;6;1;0;-0,319506090703868;5;0;0,0909687005846874;0,454690018071308;0;1;0,879690384637608;6;10;-0,435445644116746;0;1;1;0
"3122";-0,210255479756058;13;1;4;1,87629887264076;0;5;-0,211533961395841;2,64551877758164;1;1;1,94510987570707;3;7;1,52398439171493;0;0;1;0
"3123";0,417357188618398;7;1;0;-1,13276718823891;5;5;-0,368387193533893;-0,859807237634891;1;1;0,879690384637608;5;5;-1,49052335571842;1;1;1;0
"3124";0,417357188618398;17;1;3;-0,319506090703868;5;0;0,0797648982891123;0,0165242661692412;1;1;0,879690384637608;2;3;-0,133994869373412;0;0;1;0
"3127";-0,581910593110876;17;0;4;-1,05144107848541;0;5;-0,278756775169292;-0,859807237634891;1;1;-1,25992952737276;8;3;-1,11370988728925;0;0;1;0
"3128";3,59289428829423;8;1;4;-0,156853871196859;0;5;4,85477541969108;0,0165242661692412;1;4;0,879690384637608;0;0;0,242818599055756;0;0;0;1
"3129";0,0508315850075738;0;1;4;-0,807462749224896;5;1;0,191802921244864;0,0165242661692412;1;4;-0,191583059679487;4;2;-0,962984499917581;0;0;1;0
"3131";-0,534514421196938;7;0;4;-1,21409329799242;0;5;-0,592463239445395;-0,859807237634891;1;1;0,879690384637608;2;7;-0,284720256745079;0;1;1;1
"3132";-0,934221081051768;0;1;4;0,900385555598701;4;5;-0,648482250923271;-0,421641485732825;1;1;-1,25992952737276;6;10;1,37325900434326;0;1;1;0
"3133";-0,875502855076986;13;1;3;-1,37674551749943;4;0;-0,14431114762239;0,454690018071308;1;1;-1,25992952737276;11;5;-1,49052335571842;1;1;1;0
"3134";0,417357188618398;6;1;5;0,0871244580636551;0;5;0,0797648982891123;0,454690018071308;0;1;0,876763408013791;11;5;0,318181292741589;0;1;0;0
"3137";0,893292710503017;6;0;4;1,55099443362674;0;5;4,85477541969108;2,20735302567957;1;4;0,876763408013791;5;9;1,29789631065743;0;0;1;1
"3138";0,417357188618398;1;0;3;-1,37674551749943;2;1;0,639955013067868;0,892855769973374;1;1;0,876763408013791;4;0;-1,49052335571842;1;0;1;0
"3139";-0,559131766017761;3;1;4;-1,21409329799242;4;1;-0,200330159100266;0,0165242661692412;1;1;-0,191583059679487;9;10;-1,33979796834675;0;1;1;0
"3140";0,35581382656634;7;0;4;1,55099443362674;0;3;-0,435610007307343;-1,29797298953696;0;0;-0,191583059679487;3;2;1,75007247277243;1;0;1;1
"3141";-0,254150090505094;4;1;5;0,493755006831178;5;3;-0,368387193533893;-0,859807237634891;1;2;-0,191583059679487;9;9;0,393543986427423;0;0;1;0
"3142";-0,934300327505549;14;0;1;1,30701610436622;5;3;-0,760520273879022;0,0165242661692412;1;1;0,876763408013791;9;3;1,59934708540076;0;0;1;1
"3144";3,06302552015584;11;1;4;0,737733336091692;0;1;0,221777573906445;0,454690018071308;1;1;1,94218289908325;11;9;0,393543986427423;0;0;1;1
"3145";-0,0268497513107915;4;1;4;-0,970114968731905;5;1;0,135783909766988;2,64551877758164;1;1;0,876763408013791;8;7;-1,18907258097508;0;0;1;0
"3147";0,100066274649221;11;1;4;1,46966832387323;5;4;0,303840944200615;0,892855769973374;1;1;0,876763408013791;7;0;1,14717092328576;0;0;1;1
"3148";-0,775655153544009;18;1;0;-1,29541940774592;5;5;-0,200330159100266;0,454690018071308;1;1;0,876763408013791;0;5;-1,49052335571842;0;0;1;0
"3149";-0,955608000788839;3;0;4;-1,37674551749943;4;5;-0,480425216489644;0,892855769973374;1;1;-0,191583059679487;11;10;-1,33979796834675;1;1;1;0
"3150";0,100066274649221;13;0;4;0,0871244580636551;5;1;-0,200330159100266;-0,421641485732825;0;1;0,876763408013791;0;5;0,318181292741589;0;1;1;0
"3152";-0,437139209021914;8;1;3;-1,29541940774592;2;4;-0,14431114762239;-0,859807237634891;0;1;-0,730146758461852;9;5;-1,49052335571842;1;1;1;0
"3153";-0,851804769120017;4;0;3;0,16845056781716;5;3;-0,794131680765747;0,454690018071308;1;1;0,876763408013791;7;7;0,619632067484924;0;0;1;0
"3154";-0,170881313149103;14;0;4;-0,726136639471391;0;1;-0,56543518678755;-0,421641485732825;1;1;-1,25992952737276;9;8;-0,360082950430913;0;1;1;1
"3156";3,59289428829423;1;1;4;-0,156853871196859;5;1;0,798488815550256;0,0165242661692412;1;4;0,876763408013791;10;7;-0,284720256745079;0;0;0;0
"3157";-0,0936075300216088;14;0;4;-0,726136639471391;0;1;-0,56543518678755;-0,421641485732825;1;1;-0,200363989550938;9;8;-0,360082950430913;0;1;1;1
"3158";-0,788346473116962;14;0;4;1,14436388485922;5;1;-0,429784030113644;0,892855769973374;1;1;0,876763408013791;0;9;1,29789631065743;0;0;1;1
"3159";0,417357188618398;13;0;3;-1,05144107848541;0;1;-0,200330159100266;-0,421641485732825;0;1;0,876763408013791;10;5;-0,586171031488413;0;1;1;0
"3161";0,417357188618398;9;0;3;1,30701610436622;0;5;-0,16671875221354;-0,859807237634891;0;1;0,876763408013791;7;2;1,75007247277243;0;0;1;0
"3162";-0,170881313149103;13;1;3;-1,29541940774592;0;6;0,303840944200615;-0,859807237634891;0;1;-1,25992952737276;2;9;-1,41516066203258;1;0;1;1
"3163";1,88072220412968;5;0;4;-0,563484419964382;0;5;3,66498163287315;2,20735302567957;1;1;1,94803685233089;6;9;-0,51080833780258;0;0;0;0
"3165";0,417357188618398;9;1;3;-1,37674551749943;0;5;-0,0882921361445145;-0,859807237634891;0;1;0,876763408013791;7;8;-1,26443527466092;1;0;1;0
"3166";1,88072220412968;15;1;4;1,71364665313375;4;4;0,35985995567849;-0,859807237634891;1;2;-0,191583059679487;4;9;1,37325900434326;0;0;0;1
"3167";-0,315146085979968;0;1;4;0,819059445845197;0;5;0,976069081935122;0,892855769973374;1;1;-0,191583059679487;2;5;0,393543986427423;0;0;1;1
"3168";-0,772618882272018;13;1;4;0,656407226338188;0;2;-0,592463239445395;-0,859807237634891;1;1;-0,191583059679487;11;0;0,242818599055756;0;0;1;1
"3169";2,00380892823379;14;1;4;-0,319506090703868;0;4;4,85477541969108;1,76918727377751;1;1;0,873836431389973;1;2;-0,0586321756875784;0;1;1;1
"3170";-0,534514421196938;0;1;3;-0,319506090703868;4;5;-0,311228755362557;-0,421641485732825;1;1;0,873836431389973;4;10;-0,360082950430913;0;0;1;0
"3172";1,05193788446456;14;0;4;-0,8887888589784;0;2;0,00558900481102771;1,33102152187544;1;1;0,873836431389973;4;1;-0,812259112545914;0;0;1;1
"3174";0,417357188618398;10;1;4;-1,37674551749943;4;5;-0,256349170578141;0,0165242661692412;0;1;0,873836431389973;7;8;-1,26443527466092;1;0;1;0
"3175";0,290440596612288;13;1;0;-0,156853871196859;0;5;1,20014512784662;0,454690018071308;1;4;0,341126685855243;3;2;-0,0586321756875784;0;0;1;0
"3176";-0,886072067826915;13;0;4;-0,482158310210877;4;1;-0,510153385500723;0,892855769973374;1;1;0,865055501518522;5;0;-0,661533725174247;1;1;1;1
"3177";-0,559131766017761;2;1;5;0,0871244580636551;5;5;-0,256349170578141;-0,859807237634891;1;1;-0,191583059679487;11;2;-0,0586321756875784;0;1;1;1
"3178";0,417357188618398;1;0;4;-0,726136639471391;4;2;-0,200330159100266;0,892855769973374;1;1;0,873836431389973;6;4;0,0920932116840887;0;0;1;1
"3179";0,417357188618398;0;0;4;-1,13276718823891;5;1;-0,312368182056017;-0,421641485732825;1;1;0,873836431389973;8;0;-0,661533725174247;0;0;1;0
"3180";-0,559131766017761;2;1;3;-0,563484419964382;5;5;-0,200330159100266;-0,859807237634891;1;1;-0,191583059679487;2;4;0,167455905369922;0;1;1;1
"3181";-0,597972151153894;0;0;5;-0,156853871196859;0;3;-0,14431114762239;2,20735302567957;1;1;0,873836431389973;3;2;-0,0586321756875784;0;0;1;0
"3182";0,35581382656634;6;0;4;0,900385555598701;0;1;0,639955013067868;-0,859807237634891;0;1;-0,191583059679487;5;7;0,619632067484924;0;1;1;0
"3183";-0,699347045060441;16;1;4;-0,319506090703868;5;5;-0,592463239445395;-0,421641485732825;1;1;-1,25992952737276;7;7;-0,284720256745079;0;1;1;1
"3184";-0,699347045060441;13;1;3;-0,644810529717887;4;5;0,303840944200615;0,0165242661692412;1;2;-1,25992952737276;2;7;-0,209357563059246;0;0;1;1
"3186";-0,875502855076986;8;0;3;-1,29541940774592;0;3;-0,480425216489644;-0,859807237634891;0;1;-1,25992952737276;9;7;-1,18907258097508;0;1;1;1
"3187";-0,99293987307265;13;0;5;0,412428897077674;5;5;-0,648482250923271;-0,859807237634891;0;1;-1,25992952737276;11;3;0,694994761170757;0;0;1;1
"3188";-0,758065837081322;13;1;3;-1,13276718823891;4;1;-0,368387193533893;-0,859807237634891;0;1;-1,25992952737276;7;4;-0,812259112545914;0;1;1;1
"3190";2,13724863547824;6;0;4;0,16845056781716;0;5;2,9855460891219;2,20735302567957;1;4;1,94803685233089;9;2;-0,0586321756875784;0;0;1;1
"3191";0,48407704224062;9;1;4;0,493755006831178;0;4;0,299695537351252;-0,421641485732825;1;1;1,94803685233089;9;8;0,54426937379909;1;0;0;1
"3193";-0,581910593110876;10;1;3;-1,37674551749943;5;5;-0,312368182056017;-0,421641485732825;1;1;-1,25992952737276;10;7;-1,18907258097508;0;1;1;0
"3194";-0,217224073273859;2;0;4;0,493755006831178;0;2;-0,200330159100266;-0,421641485732825;1;1;0,879690384637608;6;11;0,167455905369922;0;1;1;1
"3196";-0,603049018610734;13;1;4;0,0871244580636551;5;3;-0,33486877820622;-1,29797298953696;0;1;-1,26285650399658;4;7;0,694994761170757;0;0;0;1
"3198";0,35581382656634;13;0;5;0,0871244580636551;0;1;0,75199303602362;-0,859807237634891;0;4;-0,194510036303304;9;6;0,770357454856591;1;0;1;1
"3200";-0,99293987307265;10;0;3;1,46966832387323;5;3;-0,58125943714982;-0,421641485732825;1;1;-1,25992952737276;1;7;1,52398439171493;0;0;1;1
"3202";0,100066274649221;0;0;3;-1,13276718823891;5;5;-0,256349170578141;-0,421641485732825;1;1;0,879690384637608;7;9;-1,41516066203258;0;1;1;0
"3203";-0,581910593110876;7;0;4;-0,563484419964382;5;5;-0,424406205011768;0,454690018071308;1;1;-1,25992952737276;0;10;0,468906680113257;0;1;1;1
"3204";0,417357188618398;9;1;3;-0,8887888589784;5;5;-0,0322731246666389;-0,859807237634891;0;1;0,879690384637608;11;6;-1,03834719360341;0;0;1;0
"3205";0,417357188618398;7;0;4;-0,0755277614433541;0;2;-0,267552972873716;-0,421641485732825;0;1;0,879690384637608;1;6;-0,133994869373412;0;0;1;1
"3207";-0,254150090505094;9;1;4;1,30701610436622;4;2;-0,514036623376369;-0,859807237634891;1;1;-0,191583059679487;1;1;1,82543516645826;0;0;1;1
"3209";0,0508315850075738;15;0;3;-1,33608246262268;2;5;-0,413202402716193;-0,421641485732825;1;1;-0,191583059679487;7;10;-1,33979796834675;0;1;1;1
"3210";-0,875502855076986;7;0;3;1,06303777510571;0;5;0,0797648982891123;0,0165242661692412;1;4;-1,80142020277895;11;1;0,921082842228258;0;0;1;1
"3211";-0,803116880009456;8;1;4;1,22568999461272;5;5;-0,480425216489644;-0,421641485732825;0;1;-0,191583059679487;7;7;0,619632067484924;0;1;1;1
"3212";-0,999281287513387;14;0;4;1,55099443362674;4;1;-0,735475294227493;0,454690018071308;1;1;0,859201548270887;11;4;0,996445535914092;0;0;1;1
"3213";-0,742120884534581;1;1;3;-0,319506090703868;4;1;-0,368387193533893;-0,859807237634891;1;1;-0,191583059679487;1;7;-0,284720256745079;0;1;1;0
"3214";-0,534514421196938;17;1;4;-0,726136639471391;5;5;-0,480425216489644;0,454690018071308;1;1;0,341126685855243;7;6;-1,03834719360341;0;1;1;1
"3216";0,417357188618398;0;0;0;-0,8887888589784;5;5;-0,0882921361445145;-0,421641485732825;0;1;0,879690384637608;0;3;-0,209357563059246;0;0;1;1
"3217";-0,816784063056105;13;1;3;-1,41740857237618;2;5;-0,256349170578141;-0,421641485732825;0;1;-1,25992952737276;4;0;-1,49052335571842;0;1;1;0
"3218";-0,0370029201783727;13;0;4;0,981711665352206;5;2;-0,117470198462881;0,0165242661692412;1;1;0,859201548270887;5;8;0,54426937379909;0;1;1;1
"3220";-0,217224073273859;13;0;3;-1,05144107848541;5;5;-0,424406205011768;0,892855769973374;1;1;0,879690384637608;8;7;-1,18907258097508;0;1;1;0
"3221";-0,603049018610734;13;0;4;0,981711665352206;0;2;-0,154279170524763;-0,859807237634891;0;1;0,859201548270887;10;10;0,468906680113257;0;1;1;1
"3222";-0,629701299155422;13;0;5;0,0871244580636551;0;0;-0,368387193533893;-1,29797298953696;0;1;0,879690384637608;6;7;0,619632067484924;0;0;1;1
"3223";-0,217224073273859;17;1;4;0,900385555598701;4;2;-0,312368182056017;0,0165242661692412;1;1;0,879690384637608;11;1;0,921082842228258;0;0;1;1
"3224";-0,772862848140443;13;0;4;-0,319506090703868;5;3;-0,420564421204615;-1,29797298953696;0;1;-1,26871045724422;7;0;0,242818599055756;1;1;1;1
"3226";0,417357188618398;6;0;3;-1,05144107848541;5;5;0,0797648982891123;0,454690018071308;1;1;0,879690384637608;7;8;-1,26443527466092;0;0;1;0
"3227";0,100066274649221;14;0;4;0,0871244580636551;4;1;-0,256349170578141;-1,29797298953696;0;1;0,879690384637608;8;2;0,845720148542424;0;0;1;1
"3228";-0,603049018610734;13;1;5;0,331102787324169;5;3;-0,322802283133886;0,454690018071308;0;1;-0,206217942798573;3;10;0,468906680113257;0;0;0;1
"3229";-0,851804769120017;4;0;1;1,79497276288725;5;2;-0,816539285356897;-1,29797298953696;0;1;0,0747718130878782;7;11;1,97616055382993;0;0;1;1
"3230";-0,925110003051401;7;0;4;0,331102787324169;0;5;-0,704501262401146;0,0165242661692412;1;1;-0,191583059679487;0;9;0,393543986427423;0;0;1;1
"3231";-0,254150090505094;13;0;3;-1,21409329799242;4;1;-0,14431114762239;-0,859807237634891;0;1;-0,191583059679487;0;8;-1,26443527466092;0;1;1;1
"3234";-0,0370029201783727;2;1;4;0,331102787324169;5;1;-0,19923106609507;-0,421641485732825;1;1;-0,206217942798573;7;2;-0,0586321756875784;0;0;1;1
"3235";-0,312410951232343;10;1;4;-0,726136639471391;5;4;-0,424406205011768;0,454690018071308;1;1;0,879690384637608;0;7;-0,284720256745079;0;0;1;1
"3236";-0,407598395236926;13;0;1;1,63232054338024;5;2;-0,692552407252915;-0,421641485732825;1;1;0,879690384637608;4;1;0,996445535914092;0;1;1;1
"3237";0,0508315850075738;13;1;4;-0,563484419964382;4;0;0,639955013067868;-0,421641485732825;1;1;-0,191583059679487;5;2;-0,962984499917581;1;1;1;0
"3238";-0,617141302277306;7;1;4;0,379898453176272;0;3;-0,368387193533893;-0,859807237634891;1;1;-1,25992952737276;10;4;0,0920932116840887;0;0;1;1
"3241";3,59289428829423;13;0;4;0,412428897077674;5;5;2,21551772038886;-0,421641485732825;1;4;-0,191583059679487;0;4;0,0920932116840887;0;0;0;1
"3243";-0,280681803230815;1;0;3;-1,37674551749943;0;5;0,0797648982891123;0,892855769973374;1;1;0,879690384637608;5;9;-1,41516066203258;1;1;1;0
"3244";-0,951837001681082;10;0;3;-1,05144107848541;0;5;-0,14431114762239;0,0165242661692412;1;1;-1,25992952737276;9;4;-0,812259112545914;0;1;1;1
"3245";3,45978647611443;6;1;0;-0,726136639471391;0;4;3,56145849966204;3,08368452948371;0;1;1,94218289908325;11;5;-0,586171031488413;0;1;0;0
"3247";-0,288317765098668;13;1;4;-0,238179980950363;4;5;0,0797648982891123;-1,29797298953696;0;1;-1,25992952737276;2;9;-0,435445644116746;0;1;1;1
"3248";-1,05165809904743;9;1;5;1,55099443362674;0;5;-0,536444227967519;0,892855769973374;1;1;-1,25992952737276;5;2;1,75007247277243;0;0;1;1
"3249";3,19214346543876;18;1;4;0,0871244580636551;0;1;4,85477541969108;1,33102152187544;1;4;-0,191583059679487;6;2;-0,0586321756875784;1;0;0;0
"3250";-0,407598395236926;14;0;3;-0,319506090703868;4;3;-0,753573916455765;0,454690018071308;1;1;0,876763408013791;6;6;-0,133994869373412;0;1;1;1
"3251";-0,534514421196938;8;1;1;1,14436388485922;0;0;0,0797648982891123;1,33102152187544;1;1;0,876763408013791;5;7;1,52398439171493;0;0;1;0
"3253";-0,875502855076986;10;0;4;0,0871244580636551;5;2;-0,312368182056017;1,33102152187544;1;1;-1,25992952737276;4;1;0,0920932116840887;0;1;1;1
"3254";2,13724863547824;14;0;4;0,575081116584683;0;5;0,321016373119731;0,0165242661692412;1;1;1,94218289908325;2;11;0,167455905369922;1;0;0;1
"3255";0,417357188618398;8;1;3;1,38834221411973;5;5;-0,256349170578141;0,0165242661692412;0;1;0,876763408013791;8;2;0,845720148542424;0;0;1;0
"3256";0,290440596612288;6;0;3;-0,726136639471391;0;2;0,400305681965517;1,33102152187544;1;1;0,876763408013791;0;8;-0,360082950430913;0;0;1;1
"3257";3,59289428829423;6;0;3;-1,13276718823891;4;5;4,80974469736652;0,0165242661692412;1;4;1,94218289908325;6;7;-1,18907258097508;0;0;1;0
"3259";-0,320025969394553;13;0;5;-0,482158310210877;5;3;-0,454059308547467;0,892855769973374;1;1;-1,26285650399658;10;6;-0,133994869373412;0;1;1;1
"3260";3,45978647611443;6;1;4;-0,156853871196859;0;5;0,545618997739126;-0,421641485732825;1;1;1,94218289908325;8;0;-0,661533725174247;0;0;1;0
"3261";0,417357188618398;6;0;4;-1,05144107848541;2;5;0,35985995567849;1,33102152187544;1;1;0,876763408013791;2;10;-1,33979796834675;0;0;1;0
"3262";-0,742120884534581;13;0;3;1,30701610436622;0;3;-0,62607464633212;-0,421641485732825;1;0;-0,191583059679487;1;8;1,44862169802909;1;1;1;0
"3263";-0,99293987307265;7;1;3;-1,01077802360866;0;1;-0,256349170578141;0,454690018071308;1;1;-1,79849322615513;7;6;-1,03834719360341;0;0;1;1
"3264";-0,254150090505094;13;0;3;0,981711665352206;5;2;-0,527705262176971;0,0165242661692412;1;1;-0,191583059679487;2;8;0,619632067484924;0;1;1;1
"3266";3,59289428829423;0;0;3;0,900385555598701;0;5;1,29389406393508;0,892855769973374;1;1;-0,191583059679487;7;11;1,07180822959993;0;0;1;0
"3267";-0,537782771369286;18;1;1;1,87629887264076;0;3;-0,726908866992296;-0,421641485732825;1;1;-0,191583059679487;1;11;1,97616055382993;0;0;1;0
"3268";3,59289428829423;0;0;4;0,0871244580636551;0;5;1,96573791125085;0,454690018071308;1;4;0,873836431389973;9;4;0,0920932116840887;0;0;0;0
"3269";2,49068555515501;8;0;4;-0,156853871196859;0;5;4,85477541969108;0,454690018071308;1;4;-0,191583059679487;6;6;-0,133994869373412;0;0;1;1
"3270";-0,96358019403916;14;1;4;1,87629887264076;4;3;-0,648482250923271;0,892855769973374;1;1;-1,25992952737276;3;7;1,52398439171493;0;1;1;1
