LOAN_PRODUCT_TYPE;LOAN_AMOUNT;BRANCH_REGION;CLIENT_GENDER;CLIENT_FAMILYSTATUS;CLIENT_TOTALEXPERIENCE;CLIENT_EDUCATION;CLIENT_ACTIVITYTYPE;CLIENT_TOGETHER INCOME;LOAN_OUTSTANDINGLOANSCOUNT;LOAN_OVERDUE_EXIST_FLAG;EMPLOYMENTTYPE;LOAN TERM;ZODIAC;ZODIAC_CHINA;AGE;CHANGE-WORK;REAL_ESTATE;CAR;DELAY
Consumer loan without income certificate;5186,72;Kharkiv;F;Одружений (-на);13;Вища освіта;торгівля та послуги;7000;3;Так;Офіційно працевлаштований;364;овен;Собака;35; була зміна місця роботи;не має власної нерухомості;не має власного;Yes
Consumer loan without income certificate;11210,76;Kharkiv;F;Одружений (-на);15;Вища освіта;державна служба;7000;2;Так;Офіційно працевлаштований;1095;рак;Свинья;34; була зміна місця роботи;не має власної нерухомості;не має власного;No
Consumer loan with income statement;112107,62;Mykolaiv region;F;Неодружений(-на);31;Вища освіта;виробництво;18273,5;1;Ні;Офіційно працевлаштований;1095;лев;Кролик;54; була зміна місця роботи;має власну нерухомість;не має власного;Yes
Loan Consumer Credit;8620,69;Cherkasy region;F;Одружений (-на);10;Вища освіта;інша;9800;8;Ні;Офіційно працевлаштований;728;весы;Петух;47; була зміна місця роботи;має власну нерухомість;не має власного;No
Consumer loan without income certificate;6224,07;Kharkiv;M;Одружений (-на);12;Середня - технічна;інша;6665,11;2;Так;Офіційно працевлаштований;180;овен;Тигр;31; була зміна місця роботи;не має власної нерухомості;не має власного;No
Consumer loan without income certificate;10892,12;Chernihiv region;F;Одружений (-на);20;Вища освіта;торгівля та послуги;5500;3;Так;Офіційно працевлаштований;364;близнецы;Змея;40; не змінювалось місце роботи;має власну нерухомість;не має власного;No
Consumer loan without income certificate;16816,14;Cherkasy region;M;Одружений (-на);15;Середня - технічна;виробництво;6200;1;Так;Офіційно працевлаштований;1095;телец;Собака;35; була зміна місця роботи;має власну нерухомість;не має власного;No
Consumer loan with income statement;116822,43;Kiev;M;Неодружений(-на);8;Вища освіта;торгівля та послуги;54045,42;2;Так;ФОП;1460;скорпион;Змея;27; була зміна місця роботи;має власну нерухомість;не має власного;Yes
Consumer loan with income statement;107758,62;Vinnytsia region;F;Одружений (-на);44;Середня - технічна;торгівля та послуги;17730,06;0;Ні;ФОП;729;телец;Обезьяна;61; була зміна місця роботи;має власну нерухомість;не має власного;No
Consumer loan without income certificate;3112,03;Kharkiv region;F;В громадянскому шлюбі;25;Середня - технічна;інша;2500;2;Так;Офіційно працевлаштований;364;овен;Бык;44; була зміна місця роботи;має власну нерухомість;не має власного;No
Consumer loan with income statement;58411,21;Poltava region;M;Неодружений(-на);18;Середня - технічна;державна служба;10590;0;Ні;Офіційно працевлаштований;1460;скорпион;Обезьяна;36; була зміна місця роботи;має власну нерухомість;не має власного;No
Consumer loan without income certificate;26939,66;Kiev;M;Неодружений(-на);39;Середня;торгівля та послуги;9000;1;Так;Офіційно працевлаштований;729;телец;Бык;56; була зміна місця роботи;має власну нерухомість;має власний автомобіль;No
Consumer loan without income certificate;5186,72;Vinnytsia region;F;Одружений (-на);7;Середня;виробництво;2560;1;Так;Офіційно працевлаштований;364;овен;Дракон;29; була зміна місця роботи;не має власної нерухомості;не має власного;No
Consumer loan without income certificate;26939,66;Kiev;M;Неодружений(-на);3;Середня - технічна;торгівля та послуги;8000;2;Так;Офіційно працевлаштований;729;телец;Собака;23; не змінювалось місце роботи;має власну нерухомість;не має власного;Yes
Consumer loan with income statement;112107,62;Mykolaiv region;F;Одружений (-на);5;Вища освіта;торгівля та послуги;14391,7;2;Так;Офіційно працевлаштований;1095;козерог;Змея;27; була зміна місця роботи;має власну нерухомість;не має власного;Yes
Consumer loan without income certificate;8298,76;Vinnytsia region;F;Розлучений (-на);27;Середня - технічна;виробництво;4800;1;Так;Офіційно працевлаштований;364;скорпион;Петух;47; була зміна місця роботи;має власну нерухомість;не має власного;No
Consumer loan with income statement;34753,36;Dnipropetrovsk region;F;Одружений (-на);17;Вища освіта;державна служба;5388;2;Так;Офіційно працевлаштований;1095;рыбы;Обезьяна;37; була зміна місця роботи;не має власної нерухомості;не має власного;Yes
Consumer loan without income certificate;26939,66;Kharkiv;M;Неодружений(-на);7;Вища освіта;державна служба;6564,64;2;Ні;Офіційно працевлаштований;729;весы;Дракон;28; була зміна місця роботи;не має власної нерухомості;не має власного;No
Consumer loan without income certificate;26939,66;Kharkiv;M;Неодружений(-на);2;Вища освіта;виробництво;10000;1;Ні;Офіційно працевлаштований;729;дева;Собака;23; не змінювалось місце роботи;має власну нерухомість;не має власного;Yes
Consumer loan without income certificate;7572,61;Chernihiv region;M;Одружений (-на);8,5;Середня - технічна;державна служба;8000;3;Так;Офіційно працевлаштований;364;козерог;Лошадь;27; була зміна місця роботи;має власну нерухомість;не має власного;No
Consumer loan without income certificate;6224,07;Kharkiv;M;Одружений (-на);5;Середня;інша;6000;1;Так;Офіційно працевлаштований;364;стрелец;Лошадь;26; не змінювалось місце роботи;не має власної нерухомості;не має власного;No
Loan Consumer Credit;2074,69;Kirovograd region;M;Вдова (-ець);41;Вища освіта;інша;4371,24;4;Так;Не працює;364;дева;Собака;59; не змінювалось місце роботи;має власну нерухомість;не має власного;No
Consumer loan without income certificate;5387,93;Kharkiv region;F;Неодружений(-на);15;Вища освіта;інша;5800;3;Ні;Офіційно працевлаштований;545;близнецы;Обезьяна;37; була зміна місця роботи;не має власної нерухомості;не має власного;No
Consumer loan without income certificate;4525,86;Chernihiv region;F;Вдова (-ець);46;Середня - технічна;інша;4200;5;Так;Офіційно працевлаштований;729;рак;Тигр;55; була зміна місця роботи;має власну нерухомість;не має власного;No
Consumer loan without income certificate;7866,38;Chernihiv region;M;Неодружений(-на);16;Середня - технічна;виробництво;5000;8;Так;Офіційно працевлаштований;729;рак;Свинья;34; була зміна місця роботи;має власну нерухомість;не має власного;Yes
Consumer loan with income statement;107758,62;Zaporozhye region;M;Неодружений(-на);8;Середня;торгівля та послуги;78980,41;8;Так;ФОП;729;лев;Дракон;29; була зміна місця роботи;має власну нерухомість;не має власного;Yes
Consumer loan without income certificate;22421,52;Kharkiv;F;Одружений (-на);30;Вища освіта;виробництво;7000;3;Так;Офіційно працевлаштований;1095;стрелец;Лошадь;50; була зміна місця роботи;не має власної нерухомості;не має власного;Yes
Consumer loan with income statement;100896,86;Mykolaiv region;M;Одружений (-на);23;Вища освіта;торгівля та послуги;14009,81;2;Ні;Офіційно працевлаштований;1095;водолей;Свинья;46; була зміна місця роботи;має власну нерухомість;не має власного;Yes
